member_id,name,constituency,email,website,office_type,office_title,office_address,office_city,office_province,office_postal_code,office_note,office_phone,office_fax,source,time_retrieved
89198,Shannon Stubbs,,shannon.stubbs@parl.gc.ca,http://www.shannonstubbs.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4171,613-996-9011,https://www.ourcommons.ca/members/en/shannon-stubbs(89198),1707851479772
89198,Shannon Stubbs,,shannon.stubbs@parl.gc.ca,http://www.shannonstubbs.ca,Constituency Office,Main office -  Two Hills,,Two Hills,Alberta,T0B 4K0,,780-657-7075,780-657-7079,https://www.ourcommons.ca/members/en/shannon-stubbs(89198),1707851479772
110459,The Honourable Jenna Sudds,,jenna.sudds@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1119,613-992-1043,https://www.ourcommons.ca/members/en/jenna-sudds(110459),1707851479772
110459,The Honourable Jenna Sudds,,jenna.sudds@parl.gc.ca,,Constituency Office,Main office -  Kanata,,Kanata,Ontario,K2K 2X3,,613-592-3469,613-592-4756,https://www.ourcommons.ca/members/en/jenna-sudds(110459),1707851479772
88784,The Honourable Filomena Tassi,,filomena.tassi@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1034,613-992-1050,https://www.ourcommons.ca/members/en/filomena-tassi(88784),1707851479772
88784,The Honourable Filomena Tassi,,filomena.tassi@parl.gc.ca,,Constituency Office,Main office -  Hamilton,,Hamilton,Ontario,L8S 0A2,,905-529-5435,905-529-4123,https://www.ourcommons.ca/members/en/filomena-tassi(88784),1707851479772
105024,Leah Taylor Roy,,leah.taylorroy@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0700,613-992-0716,https://www.ourcommons.ca/members/en/leah-taylor-roy(105024),1707851479772
105024,Leah Taylor Roy,,leah.taylorroy@parl.gc.ca,,Constituency Office,Main office -  Richmond Hill,,Richmond Hill,Ontario,L4E 4H1,,905-773-8358,905-773-8374,https://www.ourcommons.ca/members/en/leah-taylor-roy(105024),1707851479772
88552,Luc Thériault,,luc.theriault@parl.gc.ca,http://luctheriault.quebec,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0164,613-992-5341,https://www.ourcommons.ca/members/en/luc-theriault(88552),1707851479772
88552,Luc Thériault,,luc.theriault@parl.gc.ca,http://luctheriault.quebec,Constituency Office,Main office -  Mascouche,,Mascouche,Quebec,J7K 2M1,,1-800-263-5726,450-474-1585,https://www.ourcommons.ca/members/en/luc-theriault(88552),1707851479772
104783,Alain Therrien,,Alain.Therrien@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1084,613-992-1116,https://www.ourcommons.ca/members/en/alain-therrien(104783),1707851479772
104783,Alain Therrien,,Alain.Therrien@parl.gc.ca,,Constituency Office,Main office -  Delson,,Delson,Quebec,J5B 0A1,,450-632-3383,450-632-2033,https://www.ourcommons.ca/members/en/alain-therrien(104783),1707851479772
89200,Rachael Thomas,,rachael.thomas@parl.gc.ca,http://www.rachaelthomas.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4516,613-992-6181,https://www.ourcommons.ca/members/en/rachael-thomas(89200),1707851479772
89200,Rachael Thomas,,rachael.thomas@parl.gc.ca,http://www.rachaelthomas.ca,Constituency Office,Main office -  Lethbridge,,Lethbridge,Alberta,T1J 4Y1,,403-320-0070,403-380-4026,https://www.ourcommons.ca/members/en/rachael-thomas(89200),1707851479772
109877,Joanne Thompson,,joanne.thompson@parl.gc.ca,http://joannethompson.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-7269,613-992-2178,https://www.ourcommons.ca/members/en/joanne-thompson(109877),1707851479772
109877,Joanne Thompson,,joanne.thompson@parl.gc.ca,http://joannethompson.libparl.ca,Constituency Office,Main office -  St. John's,,St. John's,Newfoundland and Labrador,A1A 2G8,,709-772-7171,709-772-7175,https://www.ourcommons.ca/members/en/joanne-thompson(109877),1707851479772
84882,Corey Tochor,,Corey.Tochor@parl.gc.ca,http://coreytochormp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8052,613-996-9899,https://www.ourcommons.ca/members/en/corey-tochor(84882),1707851479772
84882,Corey Tochor,,Corey.Tochor@parl.gc.ca,http://coreytochormp.ca,Constituency Office,Main office -  Saskatoon,,Saskatoon,Saskatchewan,S7N 1Z1,,306-975-6133,306-975-6670,https://www.ourcommons.ca/members/en/corey-tochor(84882),1707851479772
110800,Fraser Tolmie,,fraser.tolmie@parl.gc.ca,http://frasertolmiemp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4573,613-996-6885,https://www.ourcommons.ca/members/en/fraser-tolmie(110800),1707851479772
110800,Fraser Tolmie,,fraser.tolmie@parl.gc.ca,http://frasertolmiemp.ca,Constituency Office,Main office -  Moose Jaw,,Moose Jaw,Saskatchewan,S6H 1Z1,,306-691-3577,306-691-3579,https://www.ourcommons.ca/members/en/fraser-tolmie(110800),1707851479772
58733,The Right Honourable Justin Trudeau,,justin.trudeau@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4211,613-947-0310,https://www.ourcommons.ca/members/en/justin-trudeau(58733),1707851479772
58733,The Right Honourable Justin Trudeau,,justin.trudeau@parl.gc.ca,,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H2P 2X2,,514-277-6020,514-277-3454,https://www.ourcommons.ca/members/en/justin-trudeau(58733),1707851479772
88530,Denis Trudel,,Denis.Trudel@parl.gc.ca,http://denistrudel.quebec,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8514,613-992-2744,https://www.ourcommons.ca/members/en/denis-trudel(88530),1707851479772
88530,Denis Trudel,,Denis.Trudel@parl.gc.ca,http://denistrudel.quebec,Constituency Office,Main office -  Longueuil,,Longueuil,Quebec,J4H 2X5,,450-928-4288,450-928-4293,https://www.ourcommons.ca/members/en/denis-trudel(88530),1707851479772
105480,Ryan Turnbull,,Ryan.Turnbull@parl.gc.ca,http://www.ryanturnbullmp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6344,613-992-8320,https://www.ourcommons.ca/members/en/ryan-turnbull(105480),1707851479772
105480,Ryan Turnbull,,Ryan.Turnbull@parl.gc.ca,http://www.ryanturnbullmp.ca,Constituency Office,Main office -  Whitby,,Whitby,Ontario,L1N 2M7,,905-665-8182,905-665-8124,https://www.ourcommons.ca/members/en/ryan-turnbull(105480),1707851479772
30645,The Honourable Tim Uppal,,Tim.Uppal@parl.gc.ca,http://timuppal.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1013,613-992-1026,https://www.ourcommons.ca/members/en/tim-uppal(30645),1707851479772
30645,The Honourable Tim Uppal,,Tim.Uppal@parl.gc.ca,http://timuppal.ca,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T6N 1N1,,780-497-3524,780-497-3511,https://www.ourcommons.ca/members/en/tim-uppal(30645),1707851479772
110538,The Honourable Rechie Valdez,,rechie.valdez@parl.gc.ca,http://rechievaldez.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-943-1762,613-943-1768,https://www.ourcommons.ca/members/en/rechie-valdez(110538),1707851479772
110538,The Honourable Rechie Valdez,,rechie.valdez@parl.gc.ca,http://rechievaldez.libparl.ca,Constituency Office,Main office -  Mississauga,,Mississauga,Ontario,L5M 1W8,,905-812-1811,905-812-8464,https://www.ourcommons.ca/members/en/rechie-valdez(110538),1707851479772
105270,Tony Van Bynen,,Tony.VanBynen@parl.gc.ca,http://www.vanbynen.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9310,613-992-9407,https://www.ourcommons.ca/members/en/tony-van-bynen(105270),1707851479772
105270,Tony Van Bynen,,Tony.VanBynen@parl.gc.ca,http://www.vanbynen.ca,Constituency Office,Main office -  Newmarket,,Newmarket,Ontario,L3X 1Z9,,905-953-7515,905-953-7527,https://www.ourcommons.ca/members/en/tony-van-bynen(105270),1707851479772
105242,Adam van Koeverden,,Adam.vanKoeverden@parl.gc.ca,http://www.adamvankoeverdenmp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-7046,613-992-0851,https://www.ourcommons.ca/members/en/adam-van-koeverden(105242),1707851479772
105242,Adam van Koeverden,,Adam.vanKoeverden@parl.gc.ca,http://www.adamvankoeverdenmp.ca,Constituency Office,Main office -  Milton,,Milton,Ontario,L9T 2C6,,905-693-0166,905-693-0704,https://www.ourcommons.ca/members/en/adam-van-koeverden(105242),1707851479772
105811,Tako Van Popta,,Tako.VanPopta@parl.gc.ca,http://www.takovanpoptamp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1157,613-943-1823,https://www.ourcommons.ca/members/en/tako-van-popta(105811),1707851479772
105811,Tako Van Popta,,Tako.VanPopta@parl.gc.ca,http://www.takovanpoptamp.ca,Constituency Office,Main office -  Langley,,Langley,British Columbia,V2Z 3C1,,604-534-5955,604-534-5970,https://www.ourcommons.ca/members/en/tako-van-popta(105811),1707851479772
89045,The Honourable Dan Vandal,,dan.vandal@parl.gc.ca,http://danvandal.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0579,613-996-7571,https://www.ourcommons.ca/members/en/dan-vandal(89045),1707851479772
89045,The Honourable Dan Vandal,,dan.vandal@parl.gc.ca,http://danvandal.libparl.ca,Constituency Office,Main office -  Winnipeg,,Winnipeg,Manitoba,R2H 1J2,,204-983-3183,204-983-4274,https://www.ourcommons.ca/members/en/dan-vandal(89045),1707851479772
71738,Anita Vandenbeld,,anita.vandenbeld@parl.gc.ca,http://www.anitamp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-0984,613-996-9880,https://www.ourcommons.ca/members/en/anita-vandenbeld(71738),1707851479772
71738,Anita Vandenbeld,,anita.vandenbeld@parl.gc.ca,http://www.anitamp.ca,Constituency Office,Main office -  Ottawa,,Ottawa,Ontario,K2B 7Y4,,613-990-7720,613-993-6501,https://www.ourcommons.ca/members/en/anita-vandenbeld(71738),1707851479772
88742,Karen Vecchio,,Karen.Vecchio@parl.gc.ca,http://www.karenvecchiomp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-990-7769,613-996-0194,https://www.ourcommons.ca/members/en/karen-vecchio(88742),1707851479772
88742,Karen Vecchio,,Karen.Vecchio@parl.gc.ca,http://www.karenvecchiomp.ca,Constituency Office,Main office -  St. Thomas,,St. Thomas,Ontario,N5P 1E2,,519-637-2255,519-637-3358,https://www.ourcommons.ca/members/en/karen-vecchio(88742),1707851479772
105562,Gary Vidal,,Gary.Vidal@parl.gc.ca,http://garyvidal.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8321,613-995-7697,https://www.ourcommons.ca/members/en/gary-vidal(105562),1707851479772
105562,Gary Vidal,,Gary.Vidal@parl.gc.ca,http://garyvidal.ca,Constituency Office,Main office -  Meadow Lake,,Meadow Lake,Saskatchewan,S9X 1C7,,844-365-9664,,https://www.ourcommons.ca/members/en/gary-vidal(105562),1707851479772
105562,Gary Vidal,,Gary.Vidal@parl.gc.ca,http://garyvidal.ca,Constituency Office,Nipawin,,Nipawin,Saskatchewan,S0E 1E0,,,,https://www.ourcommons.ca/members/en/gary-vidal(105562),1707851479772
110009,Dominique Vien,,dominique.vien@parl.gc.ca,,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7434,613-995-6856,https://www.ourcommons.ca/members/en/dominique-vien(110009),1707851479772
110009,Dominique Vien,,dominique.vien@parl.gc.ca,,Constituency Office,Main office -  Lévis,,Lévis,Quebec,G6V 6C8,,418-830-0500,418-830-0504,https://www.ourcommons.ca/members/en/dominique-vien(110009),1707851479772
89211,Arnold Viersen,,arnold.viersen@parl.gc.ca,http://mparnold.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1783,613-995-1415,https://www.ourcommons.ca/members/en/arnold-viersen(89211),1707851479772
89211,Arnold Viersen,,arnold.viersen@parl.gc.ca,http://mparnold.ca,Constituency Office,Main office -  Barrhead,,Barrhead,Alberta,T7N 1A3,,1-800-667-8450,780-305-0343,https://www.ourcommons.ca/members/en/arnold-viersen(89211),1707851479772
104656,Julie Vignola,,Julie.Vignola@parl.gc.ca,http://julievignola.quebec,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4406,613-992-4544,https://www.ourcommons.ca/members/en/julie-vignola(104656),1707851479772
104656,Julie Vignola,,Julie.Vignola@parl.gc.ca,http://julievignola.quebec,Constituency Office,Main office -  Québec,,Québec,Quebec,G1E 3R7,,418-663-2113,418-663-2988,https://www.ourcommons.ca/members/en/julie-vignola(104656),1707851479772
110306,René Villemure,,rene.villemure@parl.gc.ca,http://www.renevillemure3r.quebec,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2349,613-995-9498,https://www.ourcommons.ca/members/en/rene-villemure(110306),1707851479772
110306,René Villemure,,rene.villemure@parl.gc.ca,http://www.renevillemure3r.quebec,Constituency Office,Main office -  Trois-Rivières,,Trois-Rivières,Quebec,G9A 6E5,,819-371-5901,819-371-5912,https://www.ourcommons.ca/members/en/rene-villemure(110306),1707851479772
88910,The Honourable Arif Virani,,arif.virani@parl.gc.ca,http://arifvirani.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2936,613-995-1629,https://www.ourcommons.ca/members/en/arif-virani(88910),1707851479772
88910,The Honourable Arif Virani,,arif.virani@parl.gc.ca,http://arifvirani.libparl.ca,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M6P 1A7,,416-769-5072,416-769-8343,https://www.ourcommons.ca/members/en/arif-virani(88910),1707851479772
89289,Brad Vis,,Brad.Vis@parl.gc.ca,http://www.bradvis.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1248,613-992-1298,https://www.ourcommons.ca/members/en/brad-vis(89289),1707851479772
89289,Brad Vis,,Brad.Vis@parl.gc.ca,http://www.bradvis.ca,Constituency Office,Main office -  Mission,,Mission,British Columbia,V2V 6C7,,604-814-5710,604-814-5714,https://www.ourcommons.ca/members/en/brad-vis(89289),1707851479772
110654,Kevin Vuong,,kevin.vuong@parl.gc.ca,http://www.kevinvuong.com,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2352,613-992-6301,https://www.ourcommons.ca/members/en/kevin-vuong(110654),1707851479772
110654,Kevin Vuong,,kevin.vuong@parl.gc.ca,http://www.kevinvuong.com,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M5V 2H1,,416-533-2710,416-533-2236,https://www.ourcommons.ca/members/en/kevin-vuong(110654),1707851479772
89098,Cathay Wagantall,,cathay.wagantall@parl.gc.ca,http://www.cathaywagantall.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4394,613-992-8676,https://www.ourcommons.ca/members/en/cathay-wagantall(89098),1707851479772
89098,Cathay Wagantall,,cathay.wagantall@parl.gc.ca,http://www.cathaywagantall.ca,Constituency Office,Main office -  Yorkton,,Yorkton,Saskatchewan,S3N 1M1,,306-782-3309,306-786-7207,https://www.ourcommons.ca/members/en/cathay-wagantall(89098),1707851479772
35886,Chris Warkentin,,chris.warkentin@parl.gc.ca,http://www.chriswarkentin.com,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5685,613-947-4782,https://www.ourcommons.ca/members/en/chris-warkentin(35886),1707851479772
35886,Chris Warkentin,,chris.warkentin@parl.gc.ca,http://www.chriswarkentin.com,Constituency Office,Main office -  Grande Prairie,,Grande Prairie,Alberta,T8V 8E6,,780-538-1677,780-538-9257,https://www.ourcommons.ca/members/en/chris-warkentin(35886),1707851479772
89084,Kevin Waugh,,kevin.waugh@parl.gc.ca,http://kevinwaugh.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5653,613-995-0126,https://www.ourcommons.ca/members/en/kevin-waugh(89084),1707851479772
89084,Kevin Waugh,,kevin.waugh@parl.gc.ca,http://kevinwaugh.ca,Constituency Office,Main office -  Saskatoon,,Saskatoon,Saskatchewan,S7H 0V8,,306-975-6472,306-975-6492,https://www.ourcommons.ca/members/en/kevin-waugh(89084),1707851479772
89116,Len Webber,,len.webber@parl.gc.ca,http://www.lenwebbermp.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-2756,613-992-2537,https://www.ourcommons.ca/members/en/len-webber(89116),1707851479772
89116,Len Webber,,len.webber@parl.gc.ca,http://www.lenwebbermp.ca,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2M 3M2,,403-220-0888,403-299-8024,https://www.ourcommons.ca/members/en/len-webber(89116),1707851479772
105918,Patrick Weiler,,Patrick.Weiler@parl.gc.ca,http://patrickweiler.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4617,613-947-4620,https://www.ourcommons.ca/members/en/patrick-weiler(105918),1707851479772
105918,Patrick Weiler,,Patrick.Weiler@parl.gc.ca,http://patrickweiler.libparl.ca,Constituency Office,Main office -  West Vancouver,,West Vancouver,British Columbia,V7W 2G5,,604-913-2660,604-913-2664,https://www.ourcommons.ca/members/en/patrick-weiler(105918),1707851479772
89300,The Honourable Jonathan Wilkinson,,jonathan.wilkinson@parl.gc.ca,http://jonathanwilkinson.libparl.ca,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1225,613-992-7319,https://www.ourcommons.ca/members/en/jonathan-wilkinson(89300),1707851479772
